Time,s1*,s1d*,s1dd*,s2*,s2d*,s2dd*,f*,E*,s1_ref,s1d_ref,s1dd_ref,s2_ref,s2d_ref,s2dd_ref,f_ref,E_ref
0.2400000000000001,6.203133631774195,-66.29301272160185,-935.07338543734,-2.58163043703416,7.095618812664156,3449.987066190557,-872.1921043152945,9605.9618492307,6.21292686040959,-66.65706781762947,-925.9078313071612,-2.567236246888019,9.063344631698392,3436.7741819096773,-870.4442694848282,9605.570937047833
0.2500000000000001,5.490867775490986,-75.10271636601392,-830.3244676114604,-2.3260912694989675,40.14817810270955,3130.649369742085,-774.4986977993682,9537.487982472208,5.501702970850445,-75.40578166770676,-816.8389256044818,-2.309255315508559,41.92776406381737,3074.425013164925,-769.3624740627481,9590.211855716108
0.2600000000000002,4.697165767033723,-82.64268621691424,-686.1879387596935,-1.7655406633225,68.04177891653224,2462.422255044255,-638.2526166394352,9486.961100022778,4.7091185238228,-82.86472275819898,-669.159063277271,-1.7466974394731318,69.40773738910356,2370.1110160490844,-630.3543503148629,9562.231090119352
0.2700000000000002,3.836719530273272,-88.56343212340907,-511.2516367662222,-0.9692895449479468,87.66910908028807,1519.9250512114054,-471.8965568149021,9462.926454502604,3.84986638871061,-88.68983428880414,-491.8356760850693,-0.9493331376015856,88.44973575495445,1402.694159652934,-462.2059956268437,9520.961094445018
0.2800000000000002,2.9271735912838706,-92.61840963843082,-317.0482340957689,-0.0329059810236853,96.84296809538525,407.8817281426077,-286.7869044397268,9459.851818418729,2.9415801981212786,-92.64172117923394,-296.6515411469884,-0.0130021253510773,96.94148945613162,279.8078876891632,-276.499911283699,9469.897273762585
0.2900000000000002,1.987958614243713,-94.68711773123492,-116.86182998417296,0.932401057239898,94.53599093581684,-750.4362883139339,-96.01200029842664,9461.507774070957,2.003666312960597,-94.60789261968856,-96.98244703098132,0.9510503485403762,93.94234016709017,-874.0380093937409,-86.4065731633442,9415.630105629363
0.3000000000000002,1.0389644543731946,-94.78510314036497,75.65652799203815,1.8121444758164964,81.00451359872208,-1823.798032086608,86.97889226157534,9450.194903928916,1.0559779026626166,-94.6118142573867,93.594171691534,1.8285094818304968,79.78429949894746,-1931.1806810728133,94.69276929242147,9365.60408307315
0.3100000000000002,0.0991913614748874,-93.05966938076484,247.93088462775563,2.5014751715226557,57.76698721523542,-2694.608165333225,249.80380875938656,9415.850025295204,0.1174690000337611,-92.8078333269344,262.7072313658099,2.5146395538928403,56.03299314852713,-2774.8439912411477,254.60113803345408,9325.591495056951
0.3200000000000002,-0.8144789988402803,-89.77186148542022,389.74427773557306,2.916673741498239,27.390356022940413,-3267.973240834018,382.4192575064773,9357.49413476766,-0.7950319589797759,-89.46258569889946,400.4627582790996,2.925854169715803,25.313086799640296,-3311.9516585151787,383.5661801194119,9297.874671066158
0.3300000000000002,-1.688267323505154,-85.26702167685548,494.2582903478526,3.004279219887002,-6.773323078677877,-3480.7916459897074,478.1294356715001,9286.269146980332,-1.6678031947755785,-84.9249690056598,500.4389692358361,3.0089385720077093,-8.982331913803524,-3483.308779203844,475.2684403875144,9280.825503810183
0.3400000000000002,-2.5121373305095545,-79.93705017814213,558.669387198588,2.746972456968173,-40.95542520432618,-3309.6675224714672,534.2356505178342,9221.034219769766,-2.490866638458953,-79.58800888967987,560.2978278972121,2.746915193823258,-43.06623493534596,-3270.038930953377,527.4303606236545,9269.98742547584
0.3500000000000002,-3.280032443496882,-74.1785026018815,584.4219123502836,2.165480541220942,-71.3852881922307,-2773.398268930185,552.2464885588636,9180.28144396434,-3.258220374109773,-73.84682006553233,581.9475974859505,2.1609145985134326,-73.17467530574298,-2695.577842721158,541.9807117382996,9260.15011358696
0.3600000000000002,-3.9896919743601935,-68.35111712741896,576.9562875616838,1.3163009587142789,-94.70413346141008,-1930.8271165452784,537.6274877318438,9173.964421120609,-3.967650347886569,-68.05727510346183,571.2403684860984,1.3078541937888808,-95.98044181004612,-1823.0142871047628,524.7581374968865,9247.518903262888
0.3700000000000003,-4.642076266628714,-62.74129880962799,545.0219019717592,0.2855036071440697,-108.3329626515539,-874.3065493281222,499.119547913174,9198.803372383654,-4.620151297188227,-62.49989755768121,537.23964097238,0.2741880974106345,-108.95790970924652,-748.0804446844395,484.7881382447296,9231.07809336598
0.3800000000000003,-5.240472835735471,-57.53452625784144,499.6318513547205,-0.8207014424539478,-110.7541648513049,280.5006426319778,447.7025418896732,9239.16053678902,-5.219029452724061,-57.3529040521877,491.14016807532334,-0.8335774145219419,-110.65911082566696,411.4287424616447,433.214583142864,9212.623680084447
0.3900000000000003,-5.789390037420717,-52.799650330144495,452.7757739999562,-1.8875891823332984,-101.67612474103828,1407.355675057703,395.3193149742505,9273.202849966176,-5.768794021936716,-52.67729840570121,444.96025171186665,-1.900554617562916,-100.87088626020832,1528.6371245370071,382.0045816519293,9195.52938510662
0.4000000000000003,-6.293367449361347,-48.486735675025024,416.03327089030495,-2.80445830327946,-82.06302572438358,2383.310764275306,353.50125709926374,9281.801771890943,-6.273967010112982,-48.4155830667803,410.1513717217584,-2.816045045899493,-80.63611414076398,2481.5385139996183,342.5701433139506,9182.85516972628
0.4100000000000003,-6.755840508689236,-44.43859940226643,399.2409401493621,-3.4767061944601103,-54.02687096539228,3102.1849467665893,332.0470728684625,9256.43193030376,-6.737949129182184,-44.404146773887696,396.2787422572704,-3.485627939557701,-52.13697351777188,3166.382800621418,324.45883628805984,9175.67664402879
0.4200000000000003,-7.178190129100415,-40.41469153485925,409.3597782789747,-3.83611713001156,-20.593867986385007,3486.171147080666,337.9001519476633,9202.729327042814,-7.162072520090049,-40.39787837323055,409.91820313830885,-3.841440132051425,-18.45336541100073,3509.02777849244,334.2576901000853,9172.39516683246
0.4300000000000003,-7.5590868132005635,-36.12460490597567,449.66733001455606,-3.848239368241411,14.628920722300393,3494.3052090552083,374.3477744656073,9138.18772343313,-7.54494958350856,-36.10421095833224,453.8907058822567,-3.8495226076886766,16.776702735163987,3473.0141484638225,374.8307889513379,9169.33840311632
0.4400000000000003,-7.894205543587689,-31.26744642230889,519.3629953181977,-3.516048697839837,47.84987407839995,3126.8746953596938,440.62974174748007,9084.936324456445,-7.882193767769305,-31.22276547812755,526.9182327200466,-3.513433600767759,49.75725246573512,3063.4838570266447,444.97401849454087,9162.378624824756
0.4500000000000003,-8.176346159486082,-25.57266233350158,613.6293036973137,-2.8795051004078407,75.50844430572965,2425.292761257368,531.9988428650486,9060.607364640338,-8.166546409728085,-25.48615176530239,623.7384328907776,-2.8737399325874664,76.95090726374501,2326.5204882441253,539.5243536169666,9148.83605186696
0.4600000000000003,-8.395948591923167,-18.837756589074758,724.1417675320771,-2.011060579259348,94.6644882828556,1467.461000595498,640.2258308252299,9071.095044811527,-8.388398276154588,-18.69736381941097,735.6647088612623,-2.0034518548971336,95.46611210088857,1343.9942539692695,649.9109897177754,9128.797822486187
0.4700000000000003,-8.5419482293597,-10.9586893393262,839.9706459075303,-1.0076202148882172,103.3186490312885,359.1400293606699,754.4927563781449,9108.196632816704,-8.536650318739783,-10.759587405172017,851.5294987626842,-0.999912071902535,103.372534105272,224.4877816572385,765.0870368347692,9105.230003394958
0.4800000000000003,-8.602878661257318,-1.9495528864455816,948.7749941409965,0.0201535498693722,100.6287973827812,-777.7165714580617,862.5759480584594,9153.062724375117,-8.59982018848906,-1.6950786404986662,958.9064590536892,0.0259620639366107,99.91016198131813,-908.6918294394912,872.7387493047488,9082.78440343208
0.4900000000000004,-8.568101266037536,8.05069498204975,1038.1574415819473,0.9600139554909776,86.99902512566635,-1818.3782878862685,952.188290483435,9183.946208885416,-8.567273420768101,8.349021083582434,1045.4767573575125,0.9618954775039056,85.56937539346985,-1931.0913403014415,960.6389252581894,9065.777397883292
