Time,kappa,pos,vel,acc,p1,p2,f
8.8,0.459686742,0.479959492,-0.009325555,-0.179097127,3223829.606,4476131.676,9072.535968
8.81,0.460254988,0.47985787,-0.0109987,-0.155531343,3232274.303,4467695.755,9130.127576
8.82,0.460647017,0.479740736,-0.012427873,-0.130304357,3238502.835,4461476.109,9192.13153
8.83,0.460867073,0.479610597,-0.013599759,-0.104074866,3242533.49,4457454.258,9256.977212
8.84,0.460923256,0.47947006,-0.014507618,-0.077500071,3244435.831,4455560.443,9323.085502
8.85,0.460827215,0.479321765,-0.015151204,-0.051220884,3244327.369,4455676.969,9388.903153
8.86,0.46059376,0.479168326,-0.015536529,-0.02584819,3242369.244,4457642.512,9452.935669
8.87,0.460240427,0.479012266,-0.0156755,-0.00194994,3238760.976,4461257.394,9513.779229
8.88,0.459786978,0.478855961,-0.01558543,0.019960267,3233734.454,4466289.576,9570.149963
8.89,0.459254866,0.478701592,-0.015288447,0.039433325,3227547.305,4472481.313,9620.910927
8.9,0.458666673,0.478551096,-0.014810803,0.056092948,3220475.818,4479556.218,9665.095276
8.91,0.458045527,0.478406132,-0.014182117,0.069642415,3212807.586,4487226.639,9701.925884
8.92,0.457414523,0.478268049,-0.013434554,0.079869303,3204834.054,4495201.1,9730.830165
8.93,0.456796145,0.478137867,-0.012601964,0.086648466,3196843.138,4503191.692,9751.450384
8.94,0.456211715,0.478016263,-0.011719009,0.089942952,3189112.092,4510921.2,9763.648551
8.95,0.455680878,0.477903567,-0.010820283,0.089803161,3181900.769,4518129.847,9767.506377
8.96,0.45522112,0.477799769,-0.009939453,0.086364042,3175445.424,4524581.482,9763.319804
8.97,0.454847357,0.47770453,-0.009108437,0.079840685,3169953.17,4530069.125,9751.588805
8.98,0.454571572,0.477617205,-0.00835663,0.070522206,3165597.2,4534419.74,9733.002372
8.99,0.454402534,0.477536871,-0.007710205,0.05876429,3162512.838,4537498.181,9708.419582
9,0.45434559,0.477462363,-0.007191488,0.044980381,3160794.496,4539210.224,9678.846914
9.01,0.45434559,0.477392313,-0.006818434,0.029631855,3160493.57,4539504.674,9645.412805
9.02,0.45434559,0.477325288,-0.006586548,0.016746332,3160848.09,4539150.438,9617.618481
9.03,0.45434559,0.47726007,-0.006457213,0.009121297,3161048.659,4538950.947,9602.085358
9.04,0.45434559,0.477195841,-0.006388483,0.004625065,3161153.021,4538846.426,9593.855057
9.05,0.45434559,0.477132121,-0.006355592,0.001953279,3161205.243,4538794.809,9589.891281
9.06,0.45434559,0.477068623,-0.00634393,0.000379158,3161222.257,4538777.544,9588.502455
9.07,0.45434559,0.477005179,-0.006344863,-0.0005656,3161222.319,4538777.865,9588.597474
9.08,0.45434559,0.476941688,-0.006353298,-0.00112148,3161208.7,4538791.251,9589.616608
9.09,0.45434559,0.476878091,-0.006366223,-0.001463448,3161190.159,4538810.052,9591.151828
9.1,0.45434559,0.47681435,-0.006381864,-0.001664656,3161165.663,4538834.36,9593.033121
9.11,0.45434559,0.476750445,-0.006399167,-0.001795954,3161140.243,4538859.963,9595.095078
9.12,0.45434559,0.476686362,-0.006417516,-0.001873884,3161111.742,4538888.322,9597.299583
9.13,0.45434559,0.476622092,-0.006436542,-0.001931402,3161083.548,4538916.646,9599.569586
9.14,0.45434559,0.476557629,-0.006456033,-0.001966743,3161053.423,4538946.669,9601.909613
9.15,0.45434559,0.476492969,-0.006475858,-0.001998314,3161023.897,4538976.286,9604.276556
9.16,0.45434559,0.47642811,-0.006495946,-0.002019169,3160992.962,4539007.15,9606.686976
9.17,0.45434559,0.476363049,-0.006516249,-0.002041523,3160962.616,4539037.557,9609.112205
9.18,0.45434559,0.476297784,-0.006536745,-0.002057635,3160931.144,4539068.984,9611.570611
9.19,0.45434559,0.476232313,-0.006557416,-0.002076628,3160900.162,4539100.003,9614.040735
9.2,0.45434559,0.476166635,-0.006578256,-0.002091329,3160868.237,4539131.902,9616.539555
9.21,0.45434559,0.476100747,-0.006599257,-0.002109005,3160836.692,4539163.469,9619.04994
9.22,0.45434559,0.476034649,-0.006620419,-0.002123394,3160804.335,4539195.814,9621.586686
9.23,0.45434559,0.475968338,-0.006641739,-0.002140459,3160772.256,4539227.902,9624.135688
9.24,0.45434559,0.475901813,-0.006663215,-0.002154855,3160739.47,4539260.687,9626.70955
9.25,0.45434559,0.475835073,-0.006684847,-0.002171543,3160706.874,4539293.284,9629.29649
9.26,0.45434559,0.475768116,-0.006706635,-0.002186,3160673.654,4539326.509,9631.907145
9.27,0.45434559,0.47570094,-0.006728577,-0.002202376,3160640.553,4539359.605,9634.531605
9.28,0.45434559,0.475633543,-0.006750673,-0.002216858,3160606.898,4539393.271,9637.178804
9.29,0.45434559,0.475565925,-0.006772922,-0.002232927,3160573.302,4539426.857,9639.840376
9.3,0.45434559,0.475498084,-0.006795323,-0.002247371,3160539.21,4539460.964,9642.523806
9.31,0.45434559,0.475430018,-0.006817876,-0.002263116,3160505.13,4539495.031,9645.22201
9.32,0.45434559,0.475361726,-0.006840578,-0.002277455,3160470.603,4539529.575,9647.94125
9.33,0.45434559,0.475293206,-0.00686343,-0.00229285,3160436.049,4539564.114,9650.675511
9.34,0.45434559,0.475224457,-0.006886429,-0.00230702,3160401.091,4539599.091,9653.43002
9.35,0.45434559,0.475155477,-0.006909575,-0.002322036,3160366.075,4539634.091,9656.199661
9.36,0.45434559,0.475086264,-0.006932865,-0.002335979,3160330.691,4539669.494,9658.988786
9.37,0.45434559,0.475016819,-0.006956298,-0.002350589,3160295.225,4539704.944,9661.793031
9.38,0.45434559,0.474947138,-0.006979872,-0.002364251,3160259.423,4539740.765,9664.616012
9.39,0.45434559,0.47487722,-0.007003585,-0.002378431,3160223.52,4539776.653,9667.453996
9.4,0.45434559,0.474807065,-0.007027436,-0.002391765,3160187.308,4539812.883,9670.309979
9.41,0.45434559,0.474736671,-0.007051423,-0.00240549,3160150.983,4539849.194,9673.180756
9.42,0.45434559,0.474666036,-0.007075542,-0.002418457,3160114.371,4539885.822,9676.068802
9.43,0.45434559,0.474595159,-0.007099793,-0.002431708,3160077.637,4539922.543,9678.971358
9.44,0.45434559,0.47452404,-0.007124173,-0.002444274,3160040.638,4539959.558,9681.890457
9.45,0.45434559,0.474452675,-0.00714868,-0.002457035,3160003.509,4539996.674,9684.823717
9.46,0.45434559,0.474381065,-0.007173311,-0.002469173,3159966.135,4540034.063,9687.772802
9.47,0.45434559,0.474309209,-0.007198064,-0.002481431,3159928.627,4540071.559,9690.735645
9.48,0.45434559,0.474237104,-0.007222937,-0.002493121,3159890.891,4540109.309,9693.713601
9.49,0.45434559,0.474164749,-0.007247927,-0.002504869,3159853.02,4540147.17,9696.704872
9.5,0.45434559,0.474092144,-0.007273032,-0.002516095,3159814.936,4540185.267,9699.710551
9.51,0.45434559,0.474019288,-0.007298249,-0.002527329,3159776.717,4540223.477,9702.729072
9.52,0.45434559,0.473946179,-0.007323576,-0.002538083,3159738.299,4540261.906,9705.761309
9.53,0.45434559,0.473872816,-0.007349011,-0.002548804,3159699.747,4540300.45,9708.80589
9.54,0.45434559,0.473799198,-0.00737455,-0.002559082,3159661.01,4540339.198,9711.86351
9.55,0.45434559,0.473725324,-0.007400192,-0.002569297,3159622.141,4540378.059,9714.932964
9.56,0.45434559,0.473651194,-0.007425934,-0.002579101,3159583.099,4540417.111,9718.014797
9.57,0.45434559,0.473576805,-0.007451774,-0.002588819,3159543.928,4540456.275,9721.10795
9.58,0.45434559,0.473502158,-0.007477709,-0.002598157,3159504.595,4540495.617,9724.212844
9.59,0.45434559,0.47342725,-0.007503736,-0.002607392,3159465.138,4540535.068,9727.328546
9.6,0.45434559,0.473352082,-0.007529855,-0.002616277,3159425.528,4540574.686,9730.455377
9.61,0.45434559,0.473276653,-0.007556062,-0.002625047,3159385.798,4540614.411,9733.592513
9.62,0.45434559,0.473200961,-0.007582354,-0.002633496,3159345.925,4540654.292,9736.740195
9.63,0.45434559,0.473125005,-0.007608731,-0.002641824,3159305.936,4540694.276,9739.897695
9.64,0.45434559,0.473048786,-0.007635189,-0.002649857,3159265.813,4540734.406,9743.065192
9.65,0.45434559,0.472972301,-0.007661728,-0.002657768,3159225.578,4540774.636,9746.242041
9.66,0.45434559,0.472895551,-0.007688344,-0.002665412,3159185.217,4540815.004,9749.428373
9.67,0.45434559,0.472818534,-0.007715035,-0.002672935,3159144.749,4540855.469,9752.623622
9.68,0.45434559,0.47274125,-0.007741801,-0.002680217,3159104.162,4540896.062,9755.827877
9.69,0.45434559,0.472663697,-0.007768639,-0.002687385,3159063.471,4540936.749,9759.040644
9.7,0.45434559,0.472585876,-0.007795548,-0.002694338,3159022.667,4540977.558,9762.261987
9.71,0.45434559,0.472507786,-0.007822525,-0.002701186,3158981.765,4541018.458,9765.491472
9.72,0.45434559,0.472429426,-0.00784957,-0.002707845,3158940.755,4541059.473,9768.729146
9.73,0.45434559,0.472350794,-0.007876682,-0.002714409,3158899.649,4541100.576,9771.974635
9.74,0.45434559,0.472271892,-0.007903858,-0.002720812,3158858.441,4541141.788,9775.227973
9.75,0.45434559,0.472192717,-0.007931098,-0.002727133,3158817.14,4541183.088,9778.488842
9.76,0.45434559,0.472113269,-0.0079584,-0.002733319,3158775.742,4541224.49,9781.757271
9.77,0.45434559,0.472033548,-0.007985764,-0.002739439,3158734.253,4541265.978,9785.032993
9.78,0.45434559,0.471953554,-0.008013188,-0.002745449,3158692.669,4541307.565,9788.316039
9.79,0.45434559,0.471873284,-0.008040672,-0.002751412,3158650.997,4541349.236,9791.606189
9.8,0.45434559,0.47179274,-0.008068216,-0.00275729,3158609.233,4541391.003,9794.903481
9.81,0.45434559,0.47171192,-0.008095818,-0.00276314,3158567.383,4541432.853,9798.207739
9.82,0.45434559,0.471630823,-0.008123478,-0.002768932,3158525.442,4541474.796,9801.51901
9.83,0.45434559,0.47154945,-0.008151196,-0.002774715,3158483.415,4541516.822,9804.837164
9.84,0.45434559,0.471467799,-0.008178972,-0.002780466,3158441.3,4541558.94,9808.162261
9.85,0.45434559,0.47138587,-0.008206806,-0.00278623,3158399.099,4541601.141,9811.494211
9.86,0.45434559,0.471303662,-0.008234697,-0.002791988,3158356.809,4541643.434,9814.83309
9.87,0.45434559,0.471221176,-0.008262645,-0.002797779,3158314.433,4541685.81,9818.17885
9.88,0.45434559,0.471138409,-0.008290652,-0.002803592,3158271.968,4541728.277,9821.531582
9.89,0.45434559,0.471055362,-0.008318718,-0.00280946,3158229.415,4541770.83,9824.891279
9.9,0.45434559,0.470972035,-0.008346842,-0.002815376,3158186.773,4541813.475,9828.258052
9.91,0.45434559,0.470888425,-0.008375025,-0.00282137,3158144.041,4541856.207,9831.63193
9.92,0.45434559,0.470804534,-0.008403269,-0.002827437,3158101.217,4541899.033,9835.013047
9.93,0.45434559,0.470720359,-0.008431575,-0.002833606,3158058.3,4541941.95,9838.401468
9.94,0.45434559,0.470635902,-0.008459942,-0.002839873,3158015.29,4541984.962,9841.79735
9.95,0.45434559,0.47055116,-0.008488373,-0.002846266,3157972.184,4542028.069,9845.200792
9.96,0.45434559,0.470466134,-0.008516868,-0.002852782,3157928.979,4542071.275,9848.611976
9.97,0.45434559,0.470380823,-0.008545429,-0.002859448,3157885.676,4542114.58,9852.031036
9.98,0.45434559,0.470295225,-0.008574057,-0.002866262,3157842.269,4542157.988,9855.458176
9.99,0.45434559,0.470209341,-0.008602755,-0.002873248,3157798.759,4542201.499,9858.893565
10,0.45434559,0.47012317,-0.008631523,-0.002880408,3157755.141,4542245.119,9862.337431
