Time,s1*,s1d*,s1dd*,s2*,s2d*,s2dd*,f*,E*,s1_ref,s1d_ref,s1dd_ref,s2_ref,s2d_ref,s2dd_ref,f_ref,E_ref
4.699999999999904,0.693789633788685,-81.76770147350908,105.68041096148524,1.812159170264284,-97.7580081389817,-2028.1742034471888,121.61275446145808,9828.19725025312,0.9469205522923588,-78.82313585702437,61.07629167109271,1.652375524232522,-104.8705636654786,-1722.9210214265383,70.5454971940163,9999.999999999936
4.709999999999908,-0.1183397137433447,-80.78411505887811,89.943774347638,0.745869101798236,-112.25748312523072,-951.9624104378483,97.64662986668114,9879.481105519646,0.1613750564842584,-78.32831589165727,35.86147083558517,0.536127270488536,-116.46002807030644,-573.6024918889638,37.47522140042776,9999.999999999982
4.719999999999911,-0.9217853285940172,-80.02478090963287,63.79384351460142,-0.4033178805668362,-115.3197132600276,228.1639290363208,63.37871612872086,9950.322435090577,-0.6206351851412637,-78.12622475615508,4.5744309894643616,-0.6369543937607465,-116.13226766765638,638.5863146226948,-1.6319208619482772,9999.999999999958
4.729999999999914,-1.71910150956598,-79.52836095190206,39.20182468535366,-1.5181220437982004,-106.60982717625092,1383.5009784198694,30.75892929440307,10014.351180340042,-1.402135401391421,-78.21583706150702,-20.4411316323351,-1.7467602578539136,-103.92100349949686,1781.222743500163,-34.4624856462493,10000.000000000024
4.739999999999918,-2.512569503197553,-79.21407773768428,27.876447917363254,-2.48500290236145,-87.07641352922684,2388.133827295353,11.464301436532988,10047.808688260897,-2.185530020553899,-78.47528279924092,-27.59892846566881,-2.680072307265977,-81.15799280023639,2729.526535937185,-49.454228671207815,10000.000000000053
4.749999999999921,-3.3030483187037034,-78.89199259549996,39.888734538557,-3.206531385468673,-58.846772135219695,3132.7467737883903,15.536370537024968,10039.38272310778,-2.971455459403528,-78.6763694583872,-7.432582263330436,-3.342926827977185,-50.32667819753527,3380.0739648345507,-37.1471368573657,9999.999999999853
4.759999999999924,-4.089000670062261,-78.28615270941893,82.47908670445679,-3.611988038804266,-24.9929367607077,3536.603491808572,50.20055680187024,9994.889778133977,-3.7578429365990944,-78.51167289380234,46.27656920510612,-3.670861538207943,-14.7892655326175,3662.163398368828,8.698139839115182,10000.000000000076
4.769999999999928,-4.865809672874391,-77.06803645231176,159.17841259945078,-3.66502590121604,10.805772853739528,3556.383292183624,118.99779988046116,9934.80551526005,-4.539303044211222,-77.63119763962581,135.73126838706895,-3.635920664761654,21.58275651937157,3545.582426816697,90.33823794495676,9999.999999999898
4.779999999999931,-5.625469669372282,-74.89658875758415,269.3404258581748,-3.367559558845271,44.666571249148575,3190.9055601368987,221.32435392778623,9885.666936890191,-5.306908182825608,-75.68454639166505,258.795059245868,-3.249648408649489,54.83402351821517,3043.922431231877,205.7259774176119,10000.00000000008
4.789999999999934,-6.3566930832077055,-71.46040879094839,408.1370328225932,-2.7594565743941697,72.92903923833074,2481.226357393987,352.4307469575205,9868.960947168876,-6.048404883380145,-72.36392423424898,409.15029746150105,-2.5617423971031483,81.35984768084309,2213.076148475449,348.66624862769964,10000.0
4.799999999999938,-7.0454290776018,-66.51741059312637,567.017817067781,-1.9140684445216447,92.5562185100848,1506.099449083166,503.88044145700695,9892.17220538114,-6.748840353888495,-67.44320348546606,576.9208409067204,-1.65451598021014,98.30212933196928,1145.0835428423047,509.4324373678354,9999.999999999996
4.809999999999941,-7.675744076404642,-59.927550009960925,734.5836384736157,-0.9300948304284132,101.46696386957862,373.30283012846814,664.418228210665,9945.740623467487,-7.391541549820603,-60.80870082343037,749.6916591948637,-0.6337791128540264,103.86309142328476,-41.9971308426313,675.7762436966577,9999.999999999998
4.819999999999944,-8.230973930217836,-51.6749679477048,897.7788816066289,0.0793230782626499,98.7631206935054,-792.214666298203,821.1533887786981,10007.17071378826,-7.959345741273093,-52.47822288271491,913.8138934974152,0.3828586195737504,97.50233943032258,-1217.0790556584348,834.2204360846843,10000.000000000044
4.829999999999948,-8.695027092549578,-41.8770575067844,1043.2719048689355,0.9990806721891176,84.82666204683355,-1862.0636395456024,960.9281102691864,10050.510112907255,-8.43595326861377,-42.60622036678434,1055.8524425958235,1.2789758304830894,79.99558110012535,-2250.468740392775,971.492909909686,9999.999999999938
4.839999999999951,-9.053700953290264,-30.7793936271852,1158.8725919695137,1.7247884131268094,61.27620906106234,-2718.5130125925425,1071.7213157356011,10057.159125360704,-8.807259057589764,-31.474412777250706,1164.0174082416802,1.9521891190680616,53.34855533213466,-3028.133936733844,1075.9448176657827,9999.99999999992
4.849999999999954,-9.29587134768262,-18.737011335407995,1234.8318494504952,2.17425852406842,30.78779954540077,-3267.4097397074584,1143.9342072205638,10023.442246362694,-9.06252106469896,-19.468838780276617,1229.4224343886772,2.3254511727179152,20.57564364372729,-3464.248396459603,1138.7972237416875,10000.000000000033
4.859999999999958,-9.414428457763352,-6.184016677806839,1264.878775282873,2.2965051899754214,-3.2136776592057403,-3452.491317140851,1171.414732539798,9961.708597995092,-9.195240975357216,-7.045775879489188,1247.0319343402746,2.355554270509808,-14.632480097211872,-3510.6337950965103,1155.0795245867023,9999.999999999798
4.869999999999961,-9.406860067996575,6.405044939239661,1246.8524912856485,2.076978966977314,-36.95432164977159,-3252.0233586124914,1152.0793356623662,9896.617090021153,-9.203663302584754,5.30980623201825,1216.1933330039635,2.037903697196408,-48.31560240544969,-3162.060397174524,1124.1566999781162,10000.000000000098
4.879999999999964,-9.275422995318657,18.55787354030311,1182.9370605529866,1.5393560876156014,-66.6355621694122,-2684.3840194644054,1088.1414645103669,9855.294679569392,-9.090840150676406,17.12877572518655,1140.696005209836,1.4070358863543122,-76.68038328887829,-2456.8234900573843,1049.7876037030717,9999.999999999884
4.889999999999968,-9.02688365146012,29.8471537112983,1079.4546040457008,0.7432458168873183,-88.89633788112783,-1811.7379107594693,985.9025806228568,9853.107542529546,-8.864255803275674,28.00054279191118,1028.3505564253037,0.5328241806497971,-96.51842551546834,-1472.532179042344,939.7079983925472,10000.00000000006
4.899999999999971,-8.67185354436571,39.92852240305385,946.181424755878,-0.2223359772195421,-101.1899513326811,-729.9635769768997,855.0707518478848,9887.285794734082,-8.535052819712643,37.60933025023596,890.1347550448489,-0.4872105512354178,-105.5600131333448,-317.5736756123047,804.7842268477225,10000.000000000036
4.909999999999974,-8.223791419409059,48.56956353282888,795.2913735194579,-1.248749348351374,-102.06600230987874,441.864795640904,707.7108073367564,9938.637453349793,-8.116944259696155,45.76011043842071,738.9999949403846,-1.5386387362619245,-102.72460725076162,880.8081839185015,657.8305523434229,10000.000000000027
4.919999999999978,-7.697779852968951,55.666719090620894,640.0432459764445,-2.219690716910807,-91.33194740972198,1574.5593385704071,556.9421083467865,9980.419657806951,-7.6249302913156916,52.39144377521342,588.4694124543241,-2.502729195904019,-88.24054150706722,1990.509086362852,512.2201095411672,10000.000000000036
4.929999999999981,-7.109208149666455,61.24833161725184,493.3561453819077,-3.024017056029003,-70.07638043600198,2543.0271542649034,415.5267474073455,9990.511704184384,-7.073958080576661,57.57389306781725,451.1816082377247,-3.2695378062570803,-63.62074487813095,2889.095778825122,380.4420274319581,9999.999999999993
4.939999999999984,-6.472502973878382,65.4635542703911,366.4291299298394,-3.56802320815557,-40.55132649031353,3240.0432800398694,294.50310922131257,9961.60492509559,-6.477669250801942,61.49427131408649,337.5398217923296,-3.75003795795884,-31.497153414558436,3477.274828674529,272.76312928431014,10000.00000000018
4.949999999999988,-5.800042206650417,68.55841558240351,267.5565356345806,-3.785824212339964,-5.928884229666538,3586.596039814061,202.014687854012,9904.992645483751,-5.847368752818651,64.42753523157414,254.6147275245937,-3.8859583528545794,4.667986165451548,3689.817312858173,196.1410399964072,9999.999999999984
4.959999999999991,-5.101366922544653,70.84166712123425,201.25049163042723,-3.646916498272437,30.00803405576645,3540.467694468105,142.44423902164493,9845.402951115191,-5.191323859093053,66.69949113032762,205.4210508114881,-3.656245736887477,40.96217860685817,3502.73792466692,153.50781222055758,9999.99999999998
4.969999999999994,-4.3827747715901815,72.6440267750759,167.7873803319064,-3.159732881005024,63.35399387769533,3111.0469080229605,115.96878967074623,9808.232669627396,-4.514464958087558,68.64448512034019,188.64701787511444,-3.0794412751451694,73.45231691279008,2935.938906850931,143.50236829423886,9999.999999999907
4.979999999999998,-3.647333964563455,74.27584997595964,163.28331265206393,-2.3704384163250847,90.49925314763163,2344.951396299023,118.63962950907384,9811.035835060917,-3.8185149596287,70.56279549136812,198.8657842722644,-2.2117086128689256,98.61665009336416,2051.027978192948,160.68063467597744,10000.000000000042
4.990000000000001,-2.8953066195129464,75.98797545470877,180.2030326772121,-1.3578846098322102,108.50911786008945,1325.6796534498271,142.8912891820647,9856.223166947206,-3.1025263689122684,72.68247144869109,227.20491864378857,-1.1407298193656097,113.73158116565835,944.5501644109436,196.17965495466584,9999.99999999985
5.000000000000004,-2.1249265525461203,77.93991466834063,208.26934483010828,-0.2250144217586959,115.44524387612827,164.43162201767,178.4466886911296,9929.492930567414,-2.3637597038447207,75.1298664004471,262.3995879325765,0.0238602050965722,117.17076163843598,-262.6221959907015,238.76199089412927,9999.999999999973
5.010000000000008,-1.3334378699873828,80.17890858332056,235.67692141622103,0.9123682219914736,110.57746425703697,-1012.1053262981236,213.52286277218195,10005.29691071837,-1.5987989142783563,77.91215028721162,292.1128443056073,1.1624496373498814,108.58359333793634,-1438.574492512705,276.1248551628238,10000.000000000067
5.020000000000011,-0.5182717677062374,82.63217910758213,250.47623470667125,1.9382309661633024,94.4629605917916,-2075.6627062768484,236.20397732777488,10057.09692521555,-0.8047729980321852,80.9137600831362,304.3769990704066,2.1585196928686625,88.93351006076678,-2454.848961958747,296.3292690900848,9999.999999999956
5.030000000000015,0.3217764562525211,85.11324418491493,241.97473380244264,2.7489610419049275,68.88417060613429,-2910.46219816293,235.8300415046272,10068.119003923925,0.0194589882690875,83.90720641873644,288.9967203217897,2.9113720903138938,60.39183170963162,-3200.5634005183742,289.1913102044806,9999.999999999844
5.040000000000018,1.1855083259068675,87.34161251272322,202.0005631147901,3.264641350073036,36.65233419157619,-3425.9073720737765,204.24806899745928,10038.083867873076,0.8722985329397884,86.57706685562526,238.75867724931047,3.347115158726872,26.09886642105655,-3594.59682130558,247.48166257870832,9999.999999999838
5.050000000000021,2.068544101401444,88.97369663181846,125.88928663854632,3.437718634517552,1.2983228855012825,-3566.50369552152,136.7876210230607,9983.083190981451,1.7486937298025222,88.55453734861375,150.3138148204625,3.4267012509874,-10.181465009144963,-3594.5020031058875,167.80075211848776,9999.999999999944
5.0600000000000245,2.962900050147492,89.641543946886,13.084559333240891,3.2581143186091577,-33.31563154391811,-3318.246833019413,32.85299000055835,9928.6747664898,2.639808202506432,89.45874340412436,24.63433988251117,3.150132421582186,-44.4754988812284,-3201.1648434897616,51.03242190757547,10000.000000000047
5.070000000000028,3.856976269735165,88.9951012773799,-132.71931591649684,2.754153326724767,-63.4327994138278,-2710.618839964062,-103.93901435965698,9899.796571885568,3.533118162625585,88.9402601503433,-133.00572522725096,2.5563727266156344,-73.03667710689868,-2458.698183014639,-97.6745436009951,9999.999999999876
5.080000000000031,4.735964466961286,86.7432910574125,-303.9016431595851,1.9893453653123097,-85.78149658610035,-1808.1147686796055,-266.08376050628755,9909.521962894596,4.412935667490479,86.72203879799977,-313.52515691798965,1.7189776650596302,-92.75733280880934,-1449.5818648165457,-269.39580024308486,10000.000000000036
5.0900000000000345,5.5826395757546905,82.68958563790049,-489.6470528132036,1.0555352472012065,-97.9392137952268,-710.5497744864715,-442.91651147582576,9952.468918183764,5.261309065005026,82.63321356398117,-504.9517695782387,0.7379222757231416,-101.51012853780236,-285.5835967949532,-452.3386789281885,10000.000000000064
5.100000000000038,6.378458228698259,76.75813083565961,-677.053615019115,0.062706575021408,-98.62738243630127,457.1421478548619,-621.7124271240549,10009.41125950813,6.059209839008592,76.63203772102602,-693.6603387066453,-0.2714725641570031,-98.381600078098,904.5408044735626,-633.0682403165595,9999.999999999987
5.110000000000041,7.10485104717997,69.00723300939515,-852.4994396122389,-0.8734157267328836,-87.84952619812772,1567.464574062721,-789.0417247714727,10056.22782407557,6.787883197119776,68.8153849217401,-865.7968515851766,-1.1912969990200122,-83.77212552498517,1989.2150186339911,-797.9180196139788,9999.999999999782
5.1200000000000445,7.744572430510005,59.62871405795919,-1003.0647755650836,-1.6440709548941823,-66.86128734059601,2498.2255739005905,-932.1782098063592,10071.715536458903,7.430221282350683,59.413721808920144,-1008.7331921135554,-1.914088510549803,-59.35133023763327,2848.5194898398518,-934.4309792900484,9999.99999999984
5.130000000000048,8.282966779114503,48.9333610596922,-1117.8808302812645,-2.1594155749308515,-38.04403197849964,3146.825654843224,-1040.433832206685,10047.654064240083,7.972014874841213,48.77204859161888,-1112.3929666808938,-2.3547133044836026,-27.87383772018736,3387.386122416084,-1032.6728179324816,9999.99999999984
5.140000000000051,8.70901896657033,37.32393659538823,-1189.2649476933402,-2.358427015268581,-4.642071307615392,3441.7718400063,-1106.2803910531295,9992.05461252163,8.402952217720205,37.31884087223138,-1170.3032899134253,-2.4597854596420268,7.12436411446742,3546.05922737825,-1086.2737677362234,10000.000000000084
5.150000000000055,9.01607949144979,25.25863651504816,-1213.511944326032,-2.21561392385731,29.60257897479157,3353.4451519910663,-1126.1295994281893,9925.623525827594,8.717260753092658,25.52633962859436,-1180.2574214050817,-2.213587385648892,41.715541680108124,3306.672199523047,-1093.0848138741549,10000.000000000067
